StarRating,Review,Keywords,Sentiment,Sentiment_Score
1,new layout really unfriendly show multiple item per line description order page show arriving without clicking click see price etc,"['new', 'layout', 'really', 'unfriendly', 'show', 'multiple', 'item', 'per', 'line', 'description', 'order', 'page', 'show', 'arriving', 'without', 'clicking', 'click', 'see', 'price', 'etc']",Postive,0.11212121212121212
2,stop playing u time update app move around different menu item instance order used front page moved three line icon personaccount icon please learn consumer psychology stop playing game u might think clever think annoying,"['stop', 'playing', 'u', 'time', 'update', 'app', 'move', 'around', 'different', 'menu', 'item', 'instance', 'order', 'used', 'front', 'page', 'moved', 'three', 'line', 'icon', 'personaccount', 'icon', 'please', 'learn', 'consumer', 'psychology', 'stop', 'playing', 'game', 'u', 'might', 'think', 'clever', 'think', 'annoying']",Negative,-0.25833333333333336
1,app psyche intrusion hack access onto account programmed interrupt time using picture dog app maintains persistent false error alert status complete mental rash unobstructedly caused onto private cell phone user amazon support response google play developer chance view comment chance consideration,"['app', 'psyche', 'intrusion', 'hack', 'access', 'onto', 'account', 'programmed', 'interrupt', 'time', 'using', 'picture', 'dog', 'app', 'maintains', 'persistent', 'false', 'error', 'alert', 'status', 'complete', 'mental', 'rash', 'unobstructedly', 'caused', 'onto', 'private', 'cell', 'phone', 'user', 'amazon', 'support', 'response', 'google', 'play', 'developer', 'chance', 'view', 'comment', 'chance', 'consideration']",Negative,-0.1
5,finna riot like game really pay already addicted like shiny like said hitting mini grand prize slot already yet cash figured would play free coin see outcome review later date actually cashed let know really crazy hype supposed,"['finna', 'riot', 'like', 'game', 'really', 'pay', 'already', 'addicted', 'like', 'shiny', 'like', 'said', 'hitting', 'mini', 'grand', 'prize', 'slot', 'already', 'yet', 'cash', 'figured', 'would', 'play', 'free', 'coin', 'see', 'outcome', 'review', 'later', 'date', 'actually', 'cashed', 'let', 'know', 'really', 'crazy', 'hype', 'supposed']",Negative,-0.037500000000000006
1,sold computer missing operating system ssd drive wanted pay return computer amazon check make sure item sell actually work sell item without testing see work want money threatened remove account decided account removed didnt remove review true sold device missing part uninstalled amazon permanently,"['sold', 'computer', 'missing', 'operating', 'system', 'ssd', 'drive', 'wanted', 'pay', 'return', 'computer', 'amazon', 'check', 'make', 'sure', 'item', 'sell', 'actually', 'work', 'sell', 'item', 'without', 'testing', 'see', 'work', 'want', 'money', 'threatened', 'remove', 'account', 'decided', 'account', 'removed', 'didnt', 'remove', 'review', 'true', 'sold', 'device', 'missing', 'part', 'uninstalled', 'amazon', 'permanently']",Postive,0.08999999999999998
1,ordered waited day item delivered suddenly show address provided incorrect ordered delivered address live chat speak cancelled never order bad service,"['ordered', 'waited', 'day', 'item', 'delivered', 'suddenly', 'show', 'address', 'provided', 'incorrect', 'ordered', 'delivered', 'address', 'live', 'chat', 'speak', 'cancelled', 'never', 'order', 'bad', 'service']",Negative,-0.18787878787878784
2,please allow disable live video come easily web scrolling like trap problem trust using amazon app work hour anymore video often come loud please let disable live video,"['please', 'allow', 'disable', 'live', 'video', 'come', 'easily', 'web', 'scrolling', 'like', 'trap', 'problem', 'trust', 'using', 'amazon', 'app', 'work', 'hour', 'anymore', 'video', 'often', 'come', 'loud', 'please', 'let', 'disable', 'live', 'video']",Postive,0.2015151515151515
5,nice easy access item affordable good quality delivered fast truely amazing experience thankful appreciate every single person hard work make possible also really like considerate return policy thank amazon also want take moment say thank amazon employee associate driver sorter programmer management jeff bezos every department stay awesome,"['nice', 'easy', 'access', 'item', 'affordable', 'good', 'quality', 'delivered', 'fast', 'truely', 'amazing', 'experience', 'thankful', 'appreciate', 'every', 'single', 'person', 'hard', 'work', 'make', 'possible', 'also', 'really', 'like', 'considerate', 'return', 'policy', 'thank', 'amazon', 'also', 'want', 'take', 'moment', 'say', 'thank', 'amazon', 'employee', 'associate', 'driver', 'sorter', 'programmer', 'management', 'jeff', 'bezos', 'every', 'department', 'stay', 'awesome']",Postive,0.3370238095238095
5,watch chinese counterfeit item see something priced way low fake real item app useful intuitive,"['watch', 'chinese', 'counterfeit', 'item', 'see', 'something', 'priced', 'way', 'low', 'fake', 'real', 'item', 'app', 'useful', 'intuitive']",Neutral,0.0
1,experience get worse worse paying 2day shipping nonexistent process time upwards day price competitive rando vendor getting worse worse walmart lowes others picking slack significantly better delivery process time free shipping always true many alternate site basically done bait switch become habituated amazon ease b,"['experience', 'get', 'worse', 'worse', 'paying', '2day', 'shipping', 'nonexistent', 'process', 'time', 'upwards', 'day', 'price', 'competitive', 'rando', 'vendor', 'getting', 'worse', 'worse', 'walmart', 'lowes', 'others', 'picking', 'slack', 'significantly', 'better', 'delivery', 'process', 'time', 'free', 'shipping', 'always', 'true', 'many', 'alternate', 'site', 'basically', 'done', 'bait', 'switch', 'become', 'habituated', 'amazon', 'ease', 'b']",Postive,0.016666666666666656
1,company idea handle preorders preordered item today release date went check status say ship week called customer assistance said location nearest point preorder item nearest distributor release date latest update cannot even use app tablet,"['company', 'idea', 'handle', 'preorders', 'preordered', 'item', 'today', 'release', 'date', 'went', 'check', 'status', 'say', 'ship', 'week', 'called', 'customer', 'assistance', 'said', 'location', 'nearest', 'point', 'preorder', 'item', 'nearest', 'distributor', 'release', 'date', 'latest', 'update', 'cannot', 'even', 'use', 'app', 'tablet']",Postive,0.5
1,app browsing shopping unusable already idea need limited search filter based amazon recommendation think get cannot filter price pull warehouse outlet deal plus painfully slow experience app provides similar promised panda express trap stuck underwear shopping mom,"['app', 'browsing', 'shopping', 'unusable', 'already', 'idea', 'need', 'limited', 'search', 'filter', 'based', 'amazon', 'recommendation', 'think', 'get', 'cannot', 'filter', 'price', 'pull', 'warehouse', 'outlet', 'deal', 'plus', 'painfully', 'slow', 'experience', 'app', 'provides', 'similar', 'promised', 'panda', 'express', 'trap', 'stuck', 'underwear', 'shopping', 'mom']",Negative,-0.12380952380952381
1,beginning great beef primarily shipping paying year subscription without benefit happens day shipping day fine looking walmart often get stuff sooner least amazon need tighten,"['beginning', 'great', 'beef', 'primarily', 'shipping', 'paying', 'year', 'subscription', 'without', 'benefit', 'happens', 'day', 'shipping', 'day', 'fine', 'looking', 'walmart', 'often', 'get', 'stuff', 'sooner', 'least', 'amazon', 'need', 'tighten']",Postive,0.3291666666666667
2,usually love using app policy great delivery time always fast price usually fair however recently past week cannot use app keep telling oops something went wrong im able search anything find recommendation even look order history please help,"['usually', 'love', 'using', 'app', 'policy', 'great', 'delivery', 'time', 'always', 'fast', 'price', 'usually', 'fair', 'however', 'recently', 'past', 'week', 'cannot', 'use', 'app', 'keep', 'telling', 'oops', 'something', 'went', 'wrong', 'im', 'able', 'search', 'anything', 'find', 'recommendation', 'even', 'look', 'order', 'history', 'please', 'help']",Postive,0.2785714285714286
1,absolutely despicable customer service reached week ago item return received company yet refund processed reached customer service told going wait day refrund process item reason item processed customer service representative rude would big ship shoulder rudenes dealt today acceptable delete,"['absolutely', 'despicable', 'customer', 'service', 'reached', 'week', 'ago', 'item', 'return', 'received', 'company', 'yet', 'refund', 'processed', 'reached', 'customer', 'service', 'told', 'going', 'wait', 'day', 'refrund', 'process', 'item', 'reason', 'item', 'processed', 'customer', 'service', 'representative', 'rude', 'would', 'big', 'ship', 'shoulder', 'rudenes', 'dealt', 'today', 'acceptable', 'delete']",Negative,-0.033333333333333326
1,open amazon app sit advertisement look whatever need look going cancel prime membership immediately hope everyone else join sit ad lord ring garbage pay exorbitant prime membership fee ridiculous,"['open', 'amazon', 'app', 'sit', 'advertisement', 'look', 'whatever', 'need', 'look', 'going', 'cancel', 'prime', 'membership', 'immediately', 'hope', 'everyone', 'else', 'join', 'sit', 'ad', 'lord', 'ring', 'garbage', 'pay', 'exorbitant', 'prime', 'membership', 'fee', 'ridiculous']",Negative,-0.16666666666666666
1,recently got email saying amazon noticed unusual activity account added card detail locked asked verification billing statement provided time denied leading account permanently closed morning yesterday called customer service twice get sort dialogue going theyve apparently ignored provided proof dont trust money already lost mine,"['recently', 'got', 'email', 'saying', 'amazon', 'noticed', 'unusual', 'activity', 'account', 'added', 'card', 'detail', 'locked', 'asked', 'verification', 'billing', 'statement', 'provided', 'time', 'denied', 'leading', 'account', 'permanently', 'closed', 'morning', 'yesterday', 'called', 'customer', 'service', 'twice', 'get', 'sort', 'dialogue', 'going', 'theyve', 'apparently', 'ignored', 'provided', 'proof', 'dont', 'trust', 'money', 'already', 'lost', 'mine']",Postive,0.037500000000000006
1,could give star really would amazon customer service worst issue getting refund customer service rep trained want bank longer use issue check behalf amazon rep talk english good understand account closed close refund amazon want give back give run around amazon need fix asap,"['could', 'give', 'star', 'really', 'would', 'amazon', 'customer', 'service', 'worst', 'issue', 'getting', 'refund', 'customer', 'service', 'rep', 'trained', 'want', 'bank', 'longer', 'use', 'issue', 'check', 'behalf', 'amazon', 'rep', 'talk', 'english', 'good', 'understand', 'account', 'closed', 'close', 'refund', 'amazon', 'want', 'give', 'back', 'give', 'run', 'around', 'amazon', 'need', 'fix', 'asap']",Negative,-0.03333333333333335
2,like app forced translation make experience unpleasant live france amazon french account use english phone apps somehow amazon force french translation product name literally translated word word make every single product name description useless wish could option translate product description search language,"['like', 'app', 'forced', 'translation', 'make', 'experience', 'unpleasant', 'live', 'france', 'amazon', 'french', 'account', 'use', 'english', 'phone', 'apps', 'somehow', 'amazon', 'force', 'french', 'translation', 'product', 'name', 'literally', 'translated', 'word', 'word', 'make', 'every', 'single', 'product', 'name', 'description', 'useless', 'wish', 'could', 'option', 'translate', 'product', 'description', 'search', 'language']",Negative,-0.1731331168831169
1,update po app get worse every update hide order history bottom corner screen cannot find without going way take money first profit people like everything else set show browsing history manage history device page still show history anyway thanks telling wife birthday present idiot,"['update', 'po', 'app', 'get', 'worse', 'every', 'update', 'hide', 'order', 'history', 'bottom', 'corner', 'screen', 'cannot', 'find', 'without', 'going', 'way', 'take', 'money', 'first', 'profit', 'people', 'like', 'everything', 'else', 'set', 'show', 'browsing', 'history', 'manage', 'history', 'device', 'page', 'still', 'show', 'history', 'anyway', 'thanks', 'telling', 'wife', 'birthday', 'present', 'idiot']",Negative,-0.15
